usage_id,customer_id,year_month,data_gb,call_min,billing_amount,service_count,app_login_count
U05190,C433,2024-06,46.96,116,72758,2,8
U05191,C433,2024-07,25.23,273,78389,6,17
U05192,C433,2024-08,62.6,285,95866,4,17
U05193,C433,2024-09,54.74,276,85024,8,16
U05194,C433,2024-10,21.05,221,91992,3,6
U05195,C433,2024-11,49.91,181,87109,6,10
U05196,C433,2024-12,37.96,224,93448,6,12
U05197,C434,2024-01,17.47,271,57292,2,7
U05198,C434,2024-02,12.92,200,45590,2,10
U05199,C434,2024-03,14.12,171,55611,1,5
U05200,C434,2024-04,10.04,169,58790,2,13
U05201,C434,2024-05,12.45,74,42661,0,7
U05202,C434,2024-06,14.12,206,47501,3,15
U05203,C434,2024-07,20.02,206,51496,4,5
U05204,C434,2024-08,18.52,185,46595,3,2
U05205,C434,2024-09,20.73,232,60085,3,8
U05206,C434,2024-10,17.7,188,44940,2,15
U05207,C434,2024-11,15.59,260,58379,1,6
U05208,C434,2024-12,13.99,203,43210,2,10
U05209,C435,2024-01,9.0,188,33549,0,9
U05210,C435,2024-02,5.64,143,35083,2,16
U05211,C435,2024-03,5.59,246,28127,0,7
U05212,C435,2024-04,6.51,85,34726,1,11
U05213,C435,2024-05,7.01,84,33740,1,8
U05214,C435,2024-06,3.98,237,36360,3,8
U05215,C435,2024-07,5.22,131,30163,2,10
U05216,C435,2024-08,4.88,118,31161,1,8
U05217,C435,2024-09,4.05,117,27124,2,6
U05218,C435,2024-10,9.9,84,31505,2,5
U05219,C435,2024-11,5.44,172,28144,0,1
U05220,C435,2024-12,7.54,127,23099,2,10
U05221,C436,2024-01,4.54,138,33540,2,5
U05222,C436,2024-02,4.85,120,26573,1,3
U05223,C436,2024-03,3.41,68,34513,2,4
U05224,C436,2024-04,9.08,167,31157,2,6
U05225,C436,2024-05,8.24,105,33804,1,2
U05226,C436,2024-06,4.75,184,30161,3,7
U05227,C436,2024-07,4.16,143,34872,1,9
U05228,C436,2024-08,4.95,108,35766,2,11
U05229,C436,2024-09,4.98,92,37844,0,4
U05230,C436,2024-10,2.44,120,29784,0,10
U05231,C436,2024-11,2.71,149,29627,1,8
U05232,C436,2024-12,8.71,143,32898,2,8
U05233,C437,2024-01,15.92,125,53620,3,9
U05234,C437,2024-02,15.58,135,52881,1,10
U05235,C437,2024-03,13.73,228,57446,2,7
U05236,C437,2024-04,15.53,127,53771,3,10
U05237,C437,2024-05,10.85,278,50250,2,9
U05238,C437,2024-06,6.34,121,46369,2,10
U05239,C437,2024-07,14.36,109,46411,2,0
U05240,C437,2024-08,8.69,177,53550,2,8
U05241,C437,2024-09,15.86,299,55212,3,13
U05242,C437,2024-10,14.82,158,58074,1,9
U05243,C437,2024-11,6.31,297,54383,2,9
U05244,C437,2024-12,16.15,142,52884,0,10
U05245,C438,2024-01,18.05,214,46520,3,7
U05246,C438,2024-02,21.7,137,50541,2,8
U05247,C438,2024-03,11.59,188,50343,3,10
U05248,C438,2024-04,16.06,270,47358,0,9
U05249,C438,2024-05,19.16,258,50817,2,10
U05250,C438,2024-06,17.31,233,50701,3,11
U05251,C438,2024-07,16.02,317,60021,1,8
U05252,C438,2024-08,13.45,147,53358,2,13
U05253,C438,2024-09,13.78,282,54218,3,16
U05254,C438,2024-10,18.99,346,62768,3,4
U05255,C438,2024-11,16.31,214,59019,2,6
U05256,C438,2024-12,24.94,121,51344,2,11
U05257,C439,2024-01,74.64,264,86685,6,13
U05258,C439,2024-02,48.47,278,87699,0,18
U05259,C439,2024-03,74.53,283,83430,6,20
U05260,C439,2024-04,51.45,383,88228,5,26
U05261,C439,2024-05,69.89,291,80848,3,14
U05262,C439,2024-06,64.14,303,83370,3,15
U05263,C439,2024-07,55.66,396,83528,9,17
U05264,C439,2024-08,75.92,180,73794,4,18
U05265,C439,2024-09,75.4,323,87197,4,16
U05266,C439,2024-10,70.67,286,98811,2,25
U05267,C439,2024-11,68.43,196,81434,0,17
U05268,C439,2024-12,38.28,312,91518,3,9
U05269,C440,2024-01,48.16,443,81408,3,15
U05270,C440,2024-02,71.0,285,78886,5,17
U05271,C440,2024-03,40.42,396,85351,6,14
U05272,C440,2024-04,87.81,245,86343,3,18
U05273,C440,2024-05,50.82,372,85150,2,16
U05274,C440,2024-06,68.04,286,78678,4,16
U05275,C440,2024-07,52.52,222,80569,3,19
U05276,C440,2024-08,46.02,370,87148,5,16
U05277,C440,2024-09,52.3,68,90922,1,12
U05278,C440,2024-10,59.54,303,80980,7,23
U05279,C440,2024-11,66.36,253,77192,4,11
U05280,C440,2024-12,68.15,348,87778,3,15
U05281,C441,2024-01,16.07,178,48418,2,11
U05282,C441,2024-02,21.28,153,45402,2,8
U05283,C441,2024-03,16.17,211,58988,2,15
U05284,C441,2024-04,19.12,148,46543,4,12
U05285,C441,2024-05,13.66,107,43709,1,4
U05286,C441,2024-06,11.18,146,46837,1,3
U05287,C441,2024-07,9.14,105,53031,2,8
U05288,C441,2024-08,10.66,181,57709,0,7
U05289,C441,2024-09,10.53,135,40774,3,4
U05290,C441,2024-10,18.66,194,48784,2,5
U05291,C441,2024-11,19.79,213,50445,3,8
U05292,C441,2024-12,16.53,96,46839,2,9
U05293,C442,2024-01,43.71,389,77141,6,7
U05294,C442,2024-02,59.32,388,94620,6,9
U05295,C442,2024-03,47.53,220,92139,2,13
U05296,C442,2024-04,67.44,162,95615,4,4
U05297,C442,2024-05,62.07,241,76065,4,6
U05298,C442,2024-06,73.17,168,81444,3,12
U05299,C442,2024-07,92.93,154,72797,0,13
U05300,C442,2024-08,47.84,250,79235,8,17
U05301,C442,2024-09,61.6,256,83008,4,20
U05302,C442,2024-10,39.23,272,90897,2,6
U05303,C442,2024-11,54.04,222,87685,6,12
U05304,C442,2024-12,60.45,229,82441,4,12
U05305,C443,2024-01,6.79,165,27149,0,5
U05306,C443,2024-02,7.05,219,28542,0,11
U05307,C443,2024-03,4.32,142,26696,1,6
U05308,C443,2024-04,7.82,94,28902,2,3
U05309,C443,2024-05,7.2,160,20904,0,14
U05310,C443,2024-06,2.35,172,25782,0,3
U05311,C443,2024-07,7.06,88,31642,1,6
U05312,C443,2024-08,6.55,103,33840,0,9
U05313,C443,2024-09,8.56,212,31933,0,3
U05314,C443,2024-10,7.21,159,19476,0,11
U05315,C443,2024-11,5.58,179,30686,0,7
U05316,C443,2024-12,7.3,100,30318,2,6
U05317,C444,2024-01,21.57,191,45140,3,11
U05318,C444,2024-02,16.43,244,46384,1,10
U05319,C444,2024-03,16.89,178,48488,1,10
U05320,C444,2024-04,23.14,331,50351,1,4
U05321,C444,2024-05,17.78,158,53678,3,14
U05322,C444,2024-06,16.43,235,50166,3,13
U05323,C444,2024-07,20.24,126,50483,0,9
U05324,C444,2024-08,17.66,198,52344,3,11
U05325,C444,2024-09,18.35,221,45251,2,3
U05326,C444,2024-10,16.67,119,49726,1,10
U05327,C444,2024-11,21.59,129,47313,1,10
U05328,C444,2024-12,19.0,178,51399,4,6
U05329,C445,2024-01,6.14,213,25114,0,6
U05330,C445,2024-02,5.5,99,32193,1,3
U05331,C445,2024-03,4.23,224,26641,1,11
U05332,C445,2024-04,5.92,218,29420,3,2
U05333,C445,2024-05,3.77,139,19184,0,6
U05334,C445,2024-06,8.51,215,26293,1,4
U05335,C445,2024-07,2.95,189,30311,1,1
U05336,C445,2024-08,5.35,169,32485,2,5
U05337,C445,2024-09,3.13,128,32760,1,4
U05338,C445,2024-10,8.15,176,30211,0,0
U05339,C445,2024-11,4.71,100,32553,2,10
U05340,C445,2024-12,3.45,124,27828,0,7
U05341,C446,2024-01,22.05,259,93822,5,22
U05342,C446,2024-02,65.42,315,91023,3,22
U05343,C446,2024-03,41.51,301,90420,3,11
U05344,C446,2024-04,49.69,131,78947,4,22
U05345,C446,2024-05,25.29,251,96610,3,24
U05346,C446,2024-06,49.34,415,88645,5,10
U05347,C446,2024-07,74.83,429,81007,4,11
U05348,C446,2024-08,46.93,282,80177,2,12
U05349,C446,2024-09,54.2,250,95401,6,9
U05350,C446,2024-10,53.44,297,80240,5,22
U05351,C446,2024-11,69.62,254,96218,2,4
U05352,C446,2024-12,30.16,280,84047,5,11
U05353,C447,2024-01,77.17,201,83278,2,13
U05354,C447,2024-02,61.33,376,88429,6,23
U05355,C447,2024-03,27.01,193,73791,1,14
U05356,C447,2024-04,34.39,302,77739,0,6
U05357,C447,2024-05,71.8,262,80629,0,14
U05358,C447,2024-06,45.76,142,90621,8,21
U05359,C447,2024-07,25.53,228,85109,4,20
U05360,C447,2024-08,65.8,232,89607,4,20
U05361,C447,2024-09,55.21,324,81991,2,15
U05362,C447,2024-10,74.37,293,79607,8,17
U05363,C447,2024-11,45.97,302,80521,2,4
U05364,C447,2024-12,78.39,285,80344,1,17
U05365,C448,2024-01,73.28,154,86207,6,11
U05366,C448,2024-02,49.93,288,89509,3,12
U05367,C448,2024-03,62.62,334,82894,3,14
U05368,C448,2024-04,33.89,370,92530,5,4
U05369,C448,2024-05,58.62,274,102958,2,11
U05370,C448,2024-06,44.13,210,91099,2,10
U05371,C448,2024-07,49.0,295,78796,4,6
U05372,C448,2024-08,63.63,329,88505,4,16
U05373,C448,2024-09,58.42,281,77800,7,16
U05374,C448,2024-10,69.87,331,82084,7,14
U05375,C448,2024-11,70.98,267,84393,6,11
U05376,C448,2024-12,40.11,173,86954,3,12
U05377,C449,2024-01,7.07,263,28286,2,9
U05378,C449,2024-02,11.9,182,28374,2,1
U05379,C449,2024-03,4.61,59,39827,1,6
U05380,C449,2024-04,10.66,216,31512,2,5
U05381,C449,2024-05,5.24,138,32265,2,9
U05382,C449,2024-06,10.61,176,34656,0,8
U05383,C449,2024-07,5.61,128,32564,1,6
U05384,C449,2024-08,6.67,166,25419,0,4
U05385,C449,2024-09,4.66,15,29948,0,7
U05386,C449,2024-10,3.9,8,27439,0,4
U05387,C449,2024-11,3.06,95,26897,2,1
U05388,C449,2024-12,0.86,0,30571,1,3
U05389,C450,2024-01,10.52,280,48562,2,16
U05390,C450,2024-02,16.98,196,57641,2,10
U05391,C450,2024-03,19.36,145,47506,2,5
U05392,C450,2024-04,14.5,152,44989,3,3
U05393,C450,2024-05,15.17,246,47497,3,4
U05394,C450,2024-06,7.71,125,50238,2,17
U05395,C450,2024-07,7.52,170,45055,2,15
U05396,C450,2024-08,15.96,194,51478,3,6
U05397,C450,2024-09,18.28,157,50875,3,10
U05398,C450,2024-10,13.41,156,57116,2,15
U05399,C450,2024-11,10.56,248,48669,3,6
U05400,C450,2024-12,16.68,271,44844,3,8
U05401,C451,2024-01,27.09,271,83691,0,13
U05402,C451,2024-02,41.83,140,87000,4,8
U05403,C451,2024-03,48.85,317,86799,6,3
U05404,C451,2024-04,45.43,309,96085,3,16
U05405,C451,2024-05,56.32,213,74370,1,15
U05406,C451,2024-06,53.3,282,90524,3,15
U05407,C451,2024-07,59.94,222,74702,8,13
U05408,C451,2024-08,66.88,290,96408,7,14
U05409,C451,2024-09,42.15,231,83014,1,12
U05410,C451,2024-10,62.22,238,86108,4,15
U05411,C451,2024-11,52.0,194,92369,2,17
U05412,C451,2024-12,60.43,346,79278,5,16
U05413,C452,2024-01,24.32,217,43738,1,11
U05414,C452,2024-02,15.4,206,59973,3,10
U05415,C452,2024-03,16.97,204,45407,1,11
U05416,C452,2024-04,20.88,86,55449,1,8
U05417,C452,2024-05,15.91,234,52295,0,5
U05418,C452,2024-06,15.75,157,50065,4,15
U05419,C452,2024-07,14.71,200,49779,4,8
U05420,C452,2024-08,19.04,226,52003,2,9
U05421,C452,2024-09,19.42,264,44056,2,17
U05422,C452,2024-10,13.9,269,37967,3,13
U05423,C452,2024-11,12.14,281,52480,2,10
U05424,C452,2024-12,16.42,251,55004,4,12
U05425,C453,2024-01,6.96,90,21076,2,11
U05426,C453,2024-02,5.3,191,29120,2,10
U05427,C453,2024-03,7.5,108,25248,0,7
U05428,C453,2024-04,5.21,127,31098,1,11
U05429,C453,2024-05,2.84,127,32262,1,9
U05430,C453,2024-06,9.99,184,32923,0,8
U05431,C453,2024-07,3.0,103,26747,0,5
U05432,C453,2024-08,6.45,209,25639,1,7
U05433,C453,2024-09,6.53,159,28910,2,4
U05434,C453,2024-10,4.55,155,30323,1,10
U05435,C453,2024-11,5.96,108,23948,2,4
U05436,C453,2024-12,4.88,210,29722,0,11
U05437,C454,2024-01,19.18,264,46431,1,8
U05438,C454,2024-02,12.91,146,43190,1,6
U05439,C454,2024-03,16.54,88,52641,2,7
U05440,C454,2024-04,11.7,157,50140,3,17
U05441,C454,2024-05,13.95,133,60616,1,8
U05442,C454,2024-06,19.64,206,48780,0,12
U05443,C454,2024-07,19.35,208,51618,2,8
U05444,C454,2024-08,11.43,224,48372,3,15
U05445,C454,2024-09,11.08,170,48633,1,10
U05446,C454,2024-10,16.18,235,49337,0,11
U05447,C454,2024-11,12.66,254,60946,2,8
U05448,C454,2024-12,20.09,210,59906,3,3
U05449,C455,2024-01,4.82,117,35364,1,5
U05450,C455,2024-02,5.41,133,27572,0,0
U05451,C455,2024-03,6.32,95,25737,0,10
U05452,C455,2024-04,5.2,141,32271,3,6
U05453,C455,2024-05,5.29,155,28368,0,8
U05454,C455,2024-06,5.23,12,29140,2,8
U05455,C455,2024-07,5.99,147,32664,2,3
U05456,C455,2024-08,5.88,156,30718,2,7
U05457,C455,2024-09,8.1,226,23634,1,2
U05458,C455,2024-10,6.78,149,29902,1,6
U05459,C455,2024-11,6.32,93,33350,0,1
U05460,C455,2024-12,8.88,161,32072,0,9
U05461,C456,2024-01,3.98,108,27384,2,9
U05462,C456,2024-02,7.57,130,26915,1,10
U05463,C456,2024-03,4.27,135,30764,0,2
U05464,C456,2024-04,5.44,228,30663,2,4
U05465,C456,2024-05,4.32,100,30481,3,7
U05466,C456,2024-06,5.04,164,29403,3,12
U05467,C456,2024-07,5.22,123,25190,0,4
U05468,C456,2024-08,7.45,171,22406,1,10
U05469,C456,2024-09,7.27,0,32979,1,6
U05470,C456,2024-10,0.31,71,26186,1,4
U05471,C456,2024-11,0.1,64,34009,1,0
U05472,C456,2024-12,0.1,98,29200,2,5
U05473,C457,2024-01,22.74,209,88572,6,12
U05474,C457,2024-02,31.43,386,81885,6,12
U05475,C457,2024-03,73.63,296,87785,2,14
U05476,C457,2024-04,60.2,346,77221,1,13
U05477,C457,2024-05,54.0,261,86258,7,7
U05478,C457,2024-06,58.59,339,76205,1,6
U05479,C457,2024-07,56.14,244,74535,3,13
U05480,C457,2024-08,48.95,279,77436,5,23
U05481,C457,2024-09,50.01,306,85647,4,10
U05482,C457,2024-10,55.55,225,86119,5,15
U05483,C457,2024-11,64.61,294,91736,3,13
U05484,C457,2024-12,54.48,207,93102,2,16
U05485,C458,2024-01,17.7,242,47582,2,12
U05486,C458,2024-02,13.84,209,51200,2,10
U05487,C458,2024-03,7.59,190,51680,1,13
U05488,C458,2024-04,14.56,224,52143,3,11
U05489,C458,2024-05,21.98,212,41977,3,9
U05490,C458,2024-06,16.08,123,50113,3,11
U05491,C458,2024-07,16.08,240,55335,3,12
U05492,C458,2024-08,13.78,164,48247,1,11
U05493,C458,2024-09,19.76,241,54084,1,11
U05494,C458,2024-10,13.11,229,54239,1,12
U05495,C458,2024-11,22.78,361,46736,1,1
U05496,C458,2024-12,25.88,67,49090,2,5
U05497,C459,2024-01,9.39,143,47463,4,5
U05498,C459,2024-02,17.36,166,48212,3,13
U05499,C459,2024-03,12.79,139,48604,1,17
U05500,C459,2024-04,13.56,256,55615,0,16
U05501,C459,2024-05,16.33,305,54387,1,7
U05502,C459,2024-06,14.25,229,59995,2,8
U05503,C459,2024-07,10.87,48,50828,4,8
U05504,C459,2024-08,11.67,96,43275,3,9
U05505,C459,2024-09,24.31,201,47496,1,5
U05506,C459,2024-10,15.78,159,55812,3,13
U05507,C459,2024-11,8.48,105,51653,0,7
U05508,C459,2024-12,14.45,185,48660,3,7
U05509,C460,2024-01,22.82,254,47416,2,7
U05510,C460,2024-02,23.02,276,44895,1,11
U05511,C460,2024-03,18.21,161,53828,1,6
U05512,C460,2024-04,18.85,191,57507,4,16
U05513,C460,2024-05,15.67,239,54045,2,12
U05514,C460,2024-06,15.1,241,51939,2,8
U05515,C460,2024-07,19.26,264,45630,2,11
U05516,C460,2024-08,8.65,253,53162,1,9
U05517,C460,2024-09,14.47,217,48887,1,12
U05518,C460,2024-10,17.52,253,48356,0,6
U05519,C460,2024-11,16.42,205,46652,2,9
U05520,C460,2024-12,19.75,257,51407,1,7
U05521,C461,2024-01,8.46,119,37105,1,2
U05522,C461,2024-02,7.51,204,30056,0,13
U05523,C461,2024-03,7.67,171,27802,0,8
U05524,C461,2024-04,7.4,124,29776,1,9
U05525,C461,2024-05,0.65,161,27901,0,11
U05526,C461,2024-06,3.99,128,30284,0,6
U05527,C461,2024-07,6.11,131,27694,2,10
U05528,C461,2024-08,1.54,39,29599,1,1
U05529,C461,2024-09,4.78,104,28533,1,10
U05530,C461,2024-10,4.41,45,31622,4,10
U05531,C461,2024-11,4.24,264,29760,0,8
U05532,C461,2024-12,4.75,123,28474,1,0
U05533,C462,2024-01,65.07,205,91331,2,19
U05534,C462,2024-02,58.76,313,86537,2,16
U05535,C462,2024-03,61.41,253,96914,2,16
U05536,C462,2024-04,33.57,276,89147,3,17
U05537,C462,2024-05,71.86,229,96990,5,23
U05538,C462,2024-06,78.7,273,86721,2,18
U05539,C462,2024-07,45.97,303,85707,3,14
U05540,C462,2024-08,54.27,302,78856,4,6
U05541,C462,2024-09,57.72,282,87328,6,12
U05542,C462,2024-10,37.57,251,74111,3,20
U05543,C462,2024-11,74.61,238,85089,1,7
U05544,C462,2024-12,46.98,299,80908,5,22
U05545,C463,2024-01,6.45,164,33125,0,9
U05546,C463,2024-02,7.42,150,37046,3,8
U05547,C463,2024-03,2.79,153,22568,3,4
U05548,C463,2024-04,5.11,155,29570,0,4
U05549,C463,2024-05,9.12,153,31206,1,6
U05550,C463,2024-06,9.04,147,26059,2,13
U05551,C463,2024-07,7.87,137,32267,2,8
U05552,C463,2024-08,6.55,306,30665,0,8
U05553,C463,2024-09,6.75,151,30666,3,8
U05554,C463,2024-10,6.81,196,28987,0,8
U05555,C463,2024-11,6.22,133,27705,0,6
U05556,C463,2024-12,5.9,96,31001,0,7
U05557,C464,2024-01,17.4,267,50226,1,10
U05558,C464,2024-02,12.63,168,56466,1,8
U05559,C464,2024-03,19.66,98,50470,3,7
U05560,C464,2024-04,16.76,226,45366,2,11
U05561,C464,2024-05,17.65,171,52508,3,11
U05562,C464,2024-06,16.08,210,54235,2,11
U05563,C464,2024-07,15.04,235,46413,3,13
U05564,C464,2024-08,14.08,132,51435,0,5
U05565,C464,2024-09,13.57,125,54555,4,16
U05566,C464,2024-10,20.49,80,49986,3,12
U05567,C464,2024-11,17.15,220,44608,1,4
U05568,C464,2024-12,19.76,256,51655,2,10
U05569,C465,2024-01,12.34,186,46754,1,10
U05570,C465,2024-02,17.78,277,49996,2,17
U05571,C465,2024-03,22.16,218,48598,3,15
U05572,C465,2024-04,16.11,217,48040,3,13
U05573,C465,2024-05,23.35,199,51071,2,11
U05574,C465,2024-06,13.14,235,42558,1,7
U05575,C465,2024-07,16.63,264,44147,2,13
U05576,C465,2024-08,19.19,292,58795,3,11
U05577,C465,2024-09,16.95,256,54973,1,10
U05578,C465,2024-10,17.14,148,46336,2,13
U05579,C465,2024-11,21.52,179,52348,3,12
U05580,C465,2024-12,17.21,246,53583,3,8
U05581,C466,2024-01,0.79,52,35524,1,5
U05582,C466,2024-02,3.79,78,30909,0,8
U05583,C466,2024-03,7.08,112,30530,2,6
U05584,C466,2024-04,4.76,136,35495,1,4
U05585,C466,2024-05,6.77,204,32697,1,7
U05586,C466,2024-06,4.09,166,22684,0,5
U05587,C466,2024-07,1.85,113,31965,1,7
U05588,C466,2024-08,6.57,138,23775,0,2
U05589,C466,2024-09,7.12,186,33380,2,12
U05590,C466,2024-10,2.71,91,24181,3,7
U05591,C466,2024-11,7.17,111,29633,1,9
U05592,C466,2024-12,6.83,111,31856,1,6
U05593,C467,2024-01,12.85,228,47483,2,9
U05594,C467,2024-02,12.8,172,51786,3,1
U05595,C467,2024-03,23.61,214,53417,3,17
U05596,C467,2024-04,23.41,183,50230,2,7
U05597,C467,2024-05,17.11,93,55758,1,5
U05598,C467,2024-06,17.09,226,49668,4,10
U05599,C467,2024-07,17.64,168,41882,2,9
U05600,C467,2024-08,16.65,146,52519,1,9
U05601,C467,2024-09,16.6,207,51316,3,7
U05602,C467,2024-10,14.15,244,54658,2,17
U05603,C467,2024-11,15.09,170,51225,4,14
U05604,C467,2024-12,20.05,299,42373,1,7
U05605,C468,2024-01,6.17,218,33420,1,8
U05606,C468,2024-02,7.6,199,29951,1,8
U05607,C468,2024-03,6.78,100,31841,3,9
U05608,C468,2024-04,4.7,178,25249,3,5
U05609,C468,2024-05,8.15,187,31133,1,5
U05610,C468,2024-06,7.64,158,29185,3,10
U05611,C468,2024-07,4.9,180,23864,1,9
U05612,C468,2024-08,7.94,42,31411,0,8
U05613,C468,2024-09,1.0,165,27843,1,6
U05614,C468,2024-10,9.99,227,26164,3,9
U05615,C468,2024-11,6.93,73,31367,2,1
U05616,C468,2024-12,7.87,218,34806,2,7
U05617,C469,2024-01,17.07,280,49569,5,3
U05618,C469,2024-02,14.18,184,57565,2,17
U05619,C469,2024-03,17.44,224,47952,2,9
U05620,C469,2024-04,18.89,220,50854,2,10
U05621,C469,2024-05,19.2,176,48458,3,9
U05622,C469,2024-06,11.72,215,48459,1,10
U05623,C469,2024-07,16.98,153,58052,1,3
U05624,C469,2024-08,20.15,145,54551,4,20
U05625,C469,2024-09,19.48,197,43914,0,13
U05626,C469,2024-10,17.68,255,55652,5,9
U05627,C469,2024-11,19.99,236,49059,3,12
U05628,C469,2024-12,15.88,141,52252,3,1
U05629,C470,2024-01,18.01,195,46857,2,8
U05630,C470,2024-02,9.3,168,43231,3,4
U05631,C470,2024-03,12.39,213,41124,3,2
U05632,C470,2024-04,15.34,134,43222,2,14
U05633,C470,2024-05,14.55,56,53218,0,7
U05634,C470,2024-06,20.24,193,43453,2,12
U05635,C470,2024-07,10.22,110,52975,4,13
U05636,C470,2024-08,14.23,175,46876,3,14
U05637,C470,2024-09,7.88,167,52846,3,13
U05638,C470,2024-10,8.27,179,48294,2,8
U05639,C470,2024-11,12.83,73,45358,3,9
U05640,C470,2024-12,16.11,241,51398,2,11
U05641,C471,2024-01,48.26,213,88765,3,23
U05642,C471,2024-02,75.76,322,97264,7,17
U05643,C471,2024-03,36.84,302,79060,7,21
U05644,C471,2024-04,30.83,368,86204,6,16
U05645,C471,2024-05,75.8,445,82415,6,14
U05646,C471,2024-06,62.64,298,89021,4,15
U05647,C471,2024-07,84.0,245,69346,8,10
U05648,C471,2024-08,57.9,87,88992,7,20
U05649,C471,2024-09,51.92,374,84569,2,29
U05650,C471,2024-10,58.49,394,86976,1,16
U05651,C471,2024-11,43.04,281,82379,4,22
U05652,C471,2024-12,98.53,359,90464,4,23
U05653,C472,2024-01,3.28,114,26367,1,6
U05654,C472,2024-02,7.62,153,23536,1,5
U05655,C472,2024-03,3.23,89,28655,0,7
U05656,C472,2024-04,0.32,130,26037,0,4
U05657,C472,2024-05,3.47,179,26860,1,5
U05658,C472,2024-06,3.63,145,20121,2,7
U05659,C472,2024-07,6.72,101,20517,0,7
U05660,C472,2024-08,9.22,140,26156,0,11
U05661,C472,2024-09,7.23,150,34023,3,4
U05662,C472,2024-10,5.25,136,29775,2,1
U05663,C472,2024-11,7.55,40,34893,1,0
U05664,C472,2024-12,6.36,115,26971,0,4
U05665,C473,2024-01,74.47,351,85870,6,13
U05666,C473,2024-02,67.66,237,82896,5,12
U05667,C473,2024-03,44.51,289,78743,1,17
U05668,C473,2024-04,48.32,287,80433,3,16
U05669,C473,2024-05,72.63,307,90392,7,12
U05670,C473,2024-06,65.06,178,83162,5,16
U05671,C473,2024-07,58.95,371,74841,2,18
U05672,C473,2024-08,45.07,398,85847,5,13
U05673,C473,2024-09,53.02,224,78139,4,18
U05674,C473,2024-10,59.36,264,93788,1,18
U05675,C473,2024-11,47.46,238,87211,3,23
U05676,C473,2024-12,71.24,207,77593,6,13
U05677,C474,2024-01,48.71,269,91317,2,13
U05678,C474,2024-02,33.18,253,75636,5,27
U05679,C474,2024-03,58.18,270,85985,5,23
U05680,C474,2024-04,59.92,254,83013,7,12
U05681,C474,2024-05,49.16,186,84119,3,20
U05682,C474,2024-06,66.63,280,83333,7,19
U05683,C474,2024-07,28.01,183,83219,5,5
U05684,C474,2024-08,48.0,200,88858,5,18
U05685,C474,2024-09,48.78,258,69868,2,10
U05686,C474,2024-10,66.28,305,94125,8,14
U05687,C474,2024-11,27.01,233,82675,2,16
U05688,C474,2024-12,59.03,180,86866,3,18
U05689,C475,2024-01,5.88,158,51117,3,9
U05690,C475,2024-02,17.75,142,50574,3,5
U05691,C475,2024-03,15.87,173,48265,2,16
U05692,C475,2024-04,18.52,185,51459,5,8
U05693,C475,2024-05,12.17,277,46062,2,10
U05694,C475,2024-06,13.96,115,46957,0,16
U05695,C475,2024-07,12.26,125,45415,2,10
U05696,C475,2024-08,17.42,45,48513,2,5
U05697,C475,2024-09,11.0,190,47369,2,14
U05698,C475,2024-10,17.06,250,53022,2,7
U05699,C475,2024-11,19.0,182,54583,3,9
U05700,C475,2024-12,17.2,212,51978,3,14
U05701,C476,2024-01,4.39,155,29916,0,9
U05702,C476,2024-02,5.76,203,25898,3,9
U05703,C476,2024-03,6.17,142,34052,2,7
U05704,C476,2024-04,6.16,78,24664,2,6
U05705,C476,2024-05,5.37,87,29850,0,6
U05706,C476,2024-06,6.41,119,19519,2,6
U05707,C476,2024-07,7.6,180,33169,2,6
U05708,C476,2024-08,7.04,84,27084,0,3
U05709,C476,2024-09,5.06,139,27979,0,4
U05710,C476,2024-10,0.33,161,24728,2,6
U05711,C476,2024-11,4.96,87,29783,0,0
U05712,C476,2024-12,4.78,94,31164,1,8
U05713,C477,2024-01,54.72,361,85479,2,16
U05714,C477,2024-02,75.94,251,90894,6,9
U05715,C477,2024-03,57.11,231,92965,3,3
U05716,C477,2024-04,66.85,255,84602,2,16
U05717,C477,2024-05,54.65,236,79798,3,12
U05718,C477,2024-06,60.84,333,82332,6,14
U05719,C477,2024-07,35.76,183,69076,4,18
U05720,C477,2024-08,59.67,312,83974,6,12
U05721,C477,2024-09,61.33,291,74292,6,23
U05722,C477,2024-10,46.13,306,80542,1,7
U05723,C477,2024-11,45.36,235,91573,6,12
U05724,C477,2024-12,71.06,202,90642,2,13
U05725,C478,2024-01,58.87,403,80402,1,15
U05726,C478,2024-02,24.16,264,91389,4,14
U05727,C478,2024-03,57.76,302,76267,4,14
U05728,C478,2024-04,53.99,258,86483,7,14
U05729,C478,2024-05,47.46,251,71658,4,10
U05730,C478,2024-06,60.11,237,78545,4,20
U05731,C478,2024-07,50.31,369,81620,2,18
U05732,C478,2024-08,57.17,365,90638,6,14
U05733,C478,2024-09,65.13,305,72520,6,17
U05734,C478,2024-10,23.87,298,90175,5,23
U05735,C478,2024-11,68.09,284,87531,2,14
U05736,C478,2024-12,56.81,274,84398,1,12
U05737,C479,2024-01,3.71,97,29372,0,9
U05738,C479,2024-02,7.18,128,37858,1,10
U05739,C479,2024-03,6.82,182,30897,1,7
U05740,C479,2024-04,7.98,159,33145,0,7
U05741,C479,2024-05,8.23,180,30098,2,8
U05742,C479,2024-06,6.58,187,34270,0,4
U05743,C479,2024-07,7.04,148,33250,0,5
U05744,C479,2024-08,3.83,238,25972,1,8
U05745,C479,2024-09,5.65,163,34949,1,10
U05746,C479,2024-10,8.21,153,26304,1,8
U05747,C479,2024-11,8.59,167,25839,0,5
